#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
5877751|2015-08-02T06:58:05.730000|39.3998|15.7382|247.3|BULLETIN-INGV||||ML|4.0|--|Costa Calabra nord-occidentale (Cosenza)
5884121|2015-08-03T07:27:49.300000|39.1482|16.4895|19.2|BULLETIN-INGV||||Mw|4.0|--|7 km E Parenti (CS)
6019261|2015-08-29T18:47:03.310000|46.314|13.5887|6.2|BULLETIN-INGV||||Mw|4.0|--|Confine Italia-Slovenia (SLOVENIA)
6037221|2015-09-03T10:01:06.000000|33.9|25.8|19.0|SURVEY-INGV||||Md|4.1|--|Greece [Sea]
6081381|2015-09-16T19:52:11.815000|35.2002|27.7625|11.9|SURVEY-INGV-A||||mb|5.0|--|Dodecanese Islands, Greece [Sea: Greece]
6159061|2015-10-14T10:20:51.200000|38.8163|14.833|300.7|BULLETIN-INGV||||ML|4.2|--|Tirreno Meridionale (MARE)
6163551|2015-10-16T00:16:23.650000|39.4242|15.7312|249.6|BULLETIN-INGV||||Mw|4.4|--|Costa Calabra nord-occidentale (Cosenza)
6195381|2015-10-29T00:37:46.410000|42.105|3.206|10.0|SURVEY-INGV||||mb|4.4|--|Spain [Sea]
6203311|2015-11-01T06:26:19.700000|41.35|20.15|13.0|SURVEY-INGV||||ML|4.8|--|Albania
6203431|2015-11-01T07:52:34.318000|45.878|15.5725|10.1|SURVEY-INGV-A||||mb|4.8|--|Confine Slovenia-Croazia (SLOVENIA, CROAZIA)
6243891|2015-11-17T07:10:08.322000|38.7413|20.5236|10.1|SURVEY-INGV-A||||Mwp|6.5|--|Costa Greca Ionica (GRECIA)
6244271|2015-11-17T08:33:46.004000|38.8389|20.4631|34.2|SURVEY-INGV-A||||mb|5.3|--|Costa Greca Ionica (GRECIA)
6248111|2015-11-18T12:15:39.991000|38.9769|20.6005|10.1|SURVEY-INGV-A||||mb|5.0|--|Costa Greca Ionica (GRECIA)
6252501|2015-11-20T03:01:52.810000|38.7002|20.7387|10.0|SURVEY-INGV||||ML|4.1|--|Costa Greca Ionica (GRECIA)
6252951|2015-11-20T05:12:24.110000|38.4613|20.4555|10.0|SURVEY-INGV||||ML|5.0|--|Costa Greca Ionica (GRECIA)
6254271|2015-11-20T09:33:15.030000|38.593|20.4775|11.0|SURVEY-INGV||||ML|4.7|--|Costa Greca Ionica (GRECIA)
6286861|2015-12-06T03:22:49.210000|42.4075|15.1968|10.0|BULLETIN-INGV||||Mw|4.2|--|Adriatico Centrale (MARE)
6288651|2015-12-06T16:24:38.730000|42.4007|15.2387|12.0|BULLETIN-INGV||||Mw|4.4|--|Adriatico Centrale (MARE)
6300971|2015-12-12T08:34:48.400000|37.91|21.05|2.0|SURVEY-INGV-CSEM||||mb|4.5|--|Costa Greca Ionica (GRECIA)
6316841|2015-12-20T09:46:03.780000|38.3418|13.5663|22.7|BULLETIN-INGV||||Mw|4.2|--|Costa Siciliana centro-settentrionale (Palermo)
6332111|2015-12-26T11:00:50.612000|35.3654|27.468|18.6|SURVEY-INGV-A||||mb|5.2|--|Dodecanese Islands, Greece [Sea: Greece]
6347331|2016-01-02T12:36:26.210000|36.4637|11.9838|28.8|BULLETIN-INGV||||ML|4.2|--|Canale di Sicilia meridionale (MARE)
6350561|2016-01-04T07:21:44.280000|38.3038|20.3373|4.5|SURVEY-INGV||||ML|4.2|--|Costa Greca Ionica (GRECIA)
6351561|2016-01-04T18:00:58.133000|38.6938|20.5477|34.3|SURVEY-INGV-A||||mb|4.8|--|Costa Greca Ionica (GRECIA)
6354021|2016-01-06T18:44:44.250000|39.8397|15.5973|286.4|BULLETIN-INGV||||ML|4.1|--|Golfo di Policastro (Salerno, Potenza)
6369501|2016-01-13T17:01:29.180000|36.0702|14.7908|15.2|BULLETIN-INGV||||ML|4.1|--|Canale di Sicilia meridionale (MARE)
6376371|2016-01-16T18:55:11.870000|41.5272|14.5987|10.2|BULLETIN-INGV||||Mw|4.3|--|3 km E Baranello (CB)
6399141|2016-01-25T04:22:02.000000|35.504|-3.705|10.0|SURVEY-INGV||||Mwp|6.3|--|Morocco [Sea]
6399131|2016-01-25T04:34:23.860000|35.6273|-3.84082|18.0|SURVEY-INGV-A||||mb|5.0|--|Morocco [Sea]
6431031|2016-02-08T15:35:43.390000|36.9745|14.8678|7.4|BULLETIN-INGV||||Mw|4.2|--|10 km SW Palazzolo Acreide (SR)
6446551|2016-02-14T14:51:31.769000|43.0022|17.45|19.8|SURVEY-INGV-A||||mb|4.5|--|Costa Croata meridionale (CROAZIA)
6447721|2016-02-15T18:55:01.024000|37.524|21.7551|15.0|SURVEY-INGV-A||||mb|5.3|--|Costa Occidentale Peloponneso (GRECIA)
6484791|2016-03-06T08:12:36.170000|38.1983|16.7427|38.6|BULLETIN-INGV||||Mw|4.0|--|Mar Ionio Settentrionale (MARE)
6538201|2016-03-27T13:09:29.190000|41.3077|19.3567|10.1|SURVEY-INGV-A||||mb|4.5|--|Costa Albanese settentrionale (ALBANIA)
6543561|2016-03-29T01:05:30.646000|37.4985|20.1786|10.1|SURVEY-INGV-A||||mb|5.2|--|Mar Ionio Meridionale (MARE)
6573521|2016-04-07T05:56:22.570000|38.5665|22.3708|48.8|SURVEY-INGV||||ML|4.1|--|Greece
6578221|2016-04-09T07:23:37.545000|37.742|19.8259|19.7|SURVEY-INGV-A||||mb|4.3|--|Mar Ionio Meridionale (MARE)
6587421|2016-04-11T18:53:49.364000|38.3458|20.3104|34.3|SURVEY-INGV-A||||mb|4.7|--|Costa Greca Ionica (GRECIA)
6732661|2016-05-21T16:41:31.103000|41.226|20.9741|12.7|SURVEY-INGV-A||||Mw|4.5|--|Macedonia [Land]
6746811|2016-05-25T08:36:15.504000|34.9225|26.2244|19.7|SURVEY-INGV-A||||mb|5.3|--|Crete, Greece [Sea: Greece]
6758861|2016-05-28T23:54:54.002000|36.3551|3.47607|9.8|SURVEY-INGV-A||||mb|5.0|--|Northern Algeria [Land: Algeria]
6765511|2016-05-30T20:24:20.460000|42.7003|11.9762|7.9|BULLETIN-INGV||||Mw|4.1|--|1 km SW Castel Giorgio (TR)
6777411|2016-06-02T10:49:13.097000|36.3867|11.1357|19.5|SURVEY-INGV-A||||mb|4.3|--|Costa Tunisina (TUNISIA)
6780801|2016-06-03T09:59:50.710000|36.1657|13.026|8.6|BULLETIN-INGV||||ML|4.0|--|Canale di Sicilia meridionale (MARE)
6984451|2016-07-30T17:26:24.303000|35.3004|22.8999|34.8|SURVEY-INGV-A||||mb|5.1|--|Greece [Sea]
7073641|2016-08-24T01:36:32.000000|42.6983|13.2335|8.1|BULLETIN-INGV||||Mw|6.0|--|1 km W Accumoli (RI)
7073711|2016-08-24T01:37:26.580000|42.7123|13.2533|9.0|BULLETIN-INGV||||ML|4.5|--|2 km N Accumoli (RI)
7074171|2016-08-24T01:56:00.580000|42.6008|13.2763|7.7|BULLETIN-INGV||||Mw|4.3|--|3 km SW Amatrice (RI)
7076161|2016-08-24T02:33:28.890000|42.7922|13.1507|8.0|BULLETIN-INGV||||Mw|5.3|--|5 km E Norcia (PG)
7079501|2016-08-24T03:40:10.930000|42.6143|13.2437|10.7|BULLETIN-INGV||||Mw|4.1|--|4 km W Amatrice (RI)
7081331|2016-08-24T04:06:50.980000|42.771|13.1238|6.2|BULLETIN-INGV||||Mw|4.4|--|3 km SE Norcia (PG)
7105011|2016-08-24T11:50:30.560000|42.8197|13.1602|9.8|BULLETIN-INGV||||Mw|4.5|--|6 km E Norcia (PG)
7122651|2016-08-24T17:46:09.500000|42.6587|13.2147|10.3|BULLETIN-INGV||||Mw|4.2|--|5 km SW Accumoli (RI)
7141891|2016-08-24T23:22:05.830000|42.6535|13.2098|11.8|BULLETIN-INGV||||Mw|4.0|--|6 km NE Cittareale (RI)
7154631|2016-08-25T03:17:16.700000|42.7452|13.1927|9.0|BULLETIN-INGV||||Mw|4.3|--|7 km NW Accumoli (RI)
7182461|2016-08-25T12:36:05.210000|42.6003|13.2823|7.5|BULLETIN-INGV||||Mw|4.4|--|3 km S Amatrice (RI)
7224451|2016-08-26T04:28:25.910000|42.6048|13.2915|8.7|BULLETIN-INGV||||Mw|4.8|--|3 km S Amatrice (RI)
7265151|2016-08-27T02:50:59.310000|42.8428|13.2377|7.8|BULLETIN-INGV||||Mw|4.0|--|8 km W Montegallo (AP)
7343701|2016-08-28T15:55:35.390000|42.8232|13.2323|8.7|BULLETIN-INGV||||Mw|4.2|--|8 km NW Arquata del Tronto (AP)
7606481|2016-09-03T01:34:12.150000|42.7698|13.1323|8.9|BULLETIN-INGV||||Mw|4.2|--|4 km SE Norcia (PG)
7624821|2016-09-03T10:18:51.210000|42.8607|13.2173|8.3|BULLETIN-INGV||||Mw|4.3|--|6 km SE Castelsantangelo sul Nera (MC)
7912831|2016-09-11T13:10:09.517000|41.9774|21.4319|19.8|SURVEY-INGV-A||||mb|5.0|--|Macedonia [Land]
8111781|2016-09-19T03:59:47.670000|38.18|20.41|17.2|SURVEY-INGV-CSEM||||mb|4.7|--|Costa Greca Ionica (GRECIA)
8206381|2016-09-23T23:11:20.000000|45.76|26.63|94.0|SURVEY-INGV-CSEM||||Mw|5.6|--|Romania
8271561|2016-09-27T20:57:09.446000|36.3779|27.5647|87.3|SURVEY-INGV-A||||mb|5.3|--|Dodecanese Islands, Greece [Sea: Greece]
8278541|2016-09-28T07:17:36.304000|36.8174|21.9045|48.2|SURVEY-INGV-A||||mb|5.0|--|Costa Occidentale Peloponneso (GRECIA)
8530021|2016-10-15T20:14:49.914000|39.7749|20.6409|19.8|SURVEY-INGV-A||||mb|5.2|--|Greece [Land]
8532521|2016-10-16T00:10:00.997000|39.7916|20.6274|19.7|SURVEY-INGV-A||||mb|4.6|--|Greece [Land]
8532911|2016-10-16T00:41:15.532000|39.7661|20.6238|17.3|SURVEY-INGV-A||||mb|4.8|--|Greece [Land]
8533001|2016-10-16T00:48:20.423000|39.7863|20.6592|34.8|SURVEY-INGV-A||||mb|4.9|--|Greece [Land]
8533231|2016-10-16T01:16:01.505000|39.8057|20.5688|10.7|SURVEY-INGV-A||||mb|4.3|--|Greece [Land]
8533581|2016-10-16T01:32:05.961000|39.8057|20.6421|11.5|SURVEY-INGV-A||||mb|4.7|--|Greece [Land]
8534021|2016-10-16T02:18:45.556000|39.8188|20.6409|10.1|SURVEY-INGV-A||||mb|4.4|--|Greece [Land]
8534291|2016-10-16T02:21:06.489000|39.7767|20.5188|34.9|SURVEY-INGV-A||||mb|4.9|--|Confine Grecia-Albania (GRECIA, ALBANIA)
8534921|2016-10-16T03:40:22.058000|39.774|20.6177|19.7|SURVEY-INGV-A||||mb|4.9|--|Greece [Land]
8538851|2016-10-16T09:32:35.480000|42.7477|13.1757|9.2|BULLETIN-INGV||||Mw|4.0|--|8 km NW Accumoli (RI)
8545421|2016-10-16T19:01:39.952000|39.8039|20.6348|10.2|SURVEY-INGV-A||||mb|4.4|--|Greece [Land]
8586901|2016-10-19T21:23:57.985000|39.7705|20.5835|10.7|SURVEY-INGV-A||||mb|4.5|--|Greece [Land]
8663031|2016-10-26T17:10:36.980000|42.8747|13.1243|8.1|BULLETIN-INGV||||Mw|5.4|--|3 km SW Castelsantangelo sul Nera (MC)
8663041|2016-10-26T17:10:36.150000|42.8788|13.1272|9.3|BULLETIN-INGV||||ML|4.5|--|3 km SW Castelsantangelo sul Nera (MC)
8669281|2016-10-26T19:16:57.080000|42.8792|13.1567|8.4|SURVEY-INGV||||ML|4.3|--|2 km S Castelsantangelo sul Nera (MC)
8669361|2016-10-26T19:18:05.910000|42.902|13.1277|9.2|BULLETIN-INGV||||ML|4.5|--|2 km W Castelsantangelo sul Nera (MC)
8669321|2016-10-26T19:18:07.420000|42.9048|13.0902|9.6|BULLETIN-INGV||||Mw|5.9|--|3 km S Visso (MC)
8676191|2016-10-26T21:42:01.940000|42.864|13.1223|9.9|BULLETIN-INGV||||Mw|4.5|--|4 km SW Castelsantangelo sul Nera (MC)
8692821|2016-10-27T03:19:27.130000|42.8427|13.1427|9.2|BULLETIN-INGV||||Mw|4.0|--|6 km S Castelsantangelo sul Nera (MC)
8694191|2016-10-27T03:50:24.070000|42.9847|13.1205|8.7|BULLETIN-INGV||||Mw|4.1|--|5 km NW Ussita (MC)
8706291|2016-10-27T08:21:45.610000|42.8747|13.099|9.4|BULLETIN-INGV||||Mw|4.3|--|5 km E Preci (PG)
8728691|2016-10-27T17:22:22.930000|42.8398|13.0983|9.1|BULLETIN-INGV||||Mw|4.2|--|5 km N Norcia (PG)
8788671|2016-10-28T20:02:43.150000|39.2672|13.5468|481.4|BULLETIN-INGV||||ML|5.8|--|Tirreno Meridionale (MARE)
8823191|2016-10-29T11:58:04.730000|39.9507|15.8397|275.5|BULLETIN-INGV||||ML|4.1|--|3 km NE Aieta (CS)
8831921|2016-10-29T16:24:33.170000|42.8113|13.0947|10.9|BULLETIN-INGV||||Mw|4.1|--|2 km N Norcia (PG)
8863681|2016-10-30T06:40:17.320000|42.8303|13.1092|10.0|BULLETIN-INGV||||Mw|6.5|--|4 km NE Norcia (PG)
8863791|2016-10-30T06:41:17.010000|42.772|13.1358|9.3|BULLETIN-INGV||||ML|4.3|--|4 km SE Norcia (PG)
8863851|2016-10-30T06:43:08.810000|42.7668|13.1383|9.7|BULLETIN-INGV||||ML|4.0|--|5 km SE Norcia (PG)
8863891|2016-10-30T06:44:30.670000|42.8548|13.0853|8.3|BULLETIN-INGV||||ML|4.4|--|5 km SE Preci (PG)
8864271|2016-10-30T06:55:54.210000|42.7508|13.2307|10.9|BULLETIN-INGV||||ML|4.1|--|6 km W Arquata del Tronto (AP)
8864261|2016-10-30T06:56:05.780000|42.7993|13.1077|10.5|BULLETIN-INGV||||ML|4.2|--|1 km NE Norcia (PG)
8864691|2016-10-30T07:01:32.690000|42.7768|13.2228|9.4|BULLETIN-INGV||||ML|4.0|--|6 km W Arquata del Tronto (AP)
8864881|2016-10-30T07:05:56.340000|42.7963|13.1607|9.1|BULLETIN-INGV||||ML|4.1|--|5 km E Norcia (PG)
8864921|2016-10-30T07:06:45.200000|42.8743|13.0568|9.9|BULLETIN-INGV||||ML|4.1|--|2 km E Preci (PG)
8864991|2016-10-30T07:07:53.690000|42.715|13.1882|10.2|BULLETIN-INGV||||ML|4.1|--|5 km W Accumoli (RI)
8865061|2016-10-30T07:08:35.450000|42.7127|13.142|9.9|BULLETIN-INGV||||ML|4.2|--|9 km W Accumoli (RI)
8865281|2016-10-30T07:13:05.210000|42.6933|13.2255|10.6|BULLETIN-INGV||||ML|4.2|--|2 km W Accumoli (RI)
8866521|2016-10-30T07:34:47.900000|42.9273|13.1328|9.5|BULLETIN-INGV||||ML|4.0|--|2 km S Ussita (MC)
8866681|2016-10-30T07:38:59.030000|42.6822|13.1567|10.7|BULLETIN-INGV||||ML|4.0|--|7 km N Cittareale (RI)
8870011|2016-10-30T08:35:58.560000|42.8367|13.0788|10.3|BULLETIN-INGV||||Mw|4.3|--|5 km N Norcia (PG)
8872951|2016-10-30T09:27:07.440000|35.1467|16.2073|41.0|BULLETIN-INGV||||ML|4.4|--|Malta [Sea]
8879831|2016-10-30T11:21:08.660000|43.0623|13.0662|7.7|BULLETIN-INGV||||Mw|4.0|--|2 km W Pievebovigliana (MC)
8881771|2016-10-30T11:58:17.460000|42.8448|13.0565|9.8|BULLETIN-INGV||||Mw|4.0|--|4 km SE Preci (PG)
8882341|2016-10-30T12:07:00.210000|42.8418|13.0757|9.7|BULLETIN-INGV||||Mw|4.5|--|5 km SE Preci (PG)
8887571|2016-10-30T13:34:54.400000|42.8063|13.1658|9.6|BULLETIN-INGV||||Mw|4.1|--|6 km E Norcia (PG)
8904671|2016-10-30T18:21:09.000000|42.7823|13.1503|8.5|BULLETIN-INGV||||Mw|4.0|--|5 km E Norcia (PG)
8936321|2016-10-31T03:27:40.300000|42.7612|13.0858|10.6|BULLETIN-INGV||||Mw|4.0|--|4 km S Norcia (PG)
8949131|2016-10-31T07:05:44.890000|42.8388|13.1263|9.5|BULLETIN-INGV||||Mw|4.0|--|6 km NE Norcia (PG)
9033461|2016-11-01T07:56:40.340000|42.9902|13.1345|8.3|BULLETIN-INGV||||Mw|4.8|--|5 km N Ussita (MC)
9068331|2016-11-01T18:03:07.660000|42.8003|13.1567|9.4|BULLETIN-INGV||||ML|4.0|--|5 km E Norcia (PG)
9166761|2016-11-03T00:35:01.290000|43.0277|13.0493|8.1|BULLETIN-INGV||||Mw|4.7|--|2 km S Pieve Torina (MC)
9759131|2016-11-12T14:43:33.860000|42.7187|13.2057|9.8|BULLETIN-INGV||||Mw|4.1|--|4 km NW Accumoli (RI)
9869761|2016-11-14T01:33:43.970000|42.8587|13.1562|10.9|BULLETIN-INGV||||ML|4.1|--|4 km S Castelsantangelo sul Nera (MC)
10763951|2016-11-29T16:14:02.690000|42.5293|13.2803|11.1|BULLETIN-INGV||||Mw|4.4|--|2 km W Capitignano (AQ)
11282341|2016-12-09T12:56:59.780000|43.425|16.3308|6.8|SURVEY-INGV||||ML|4.5|--|Costa Croata meridionale (CROAZIA)
11382811|2016-12-11T12:54:52.970000|42.9048|13.1175|8.5|BULLETIN-INGV||||ML|4.3|--|3 km W Castelsantangelo sul Nera (MC)
11788751|2016-12-20T06:03:44.959000|36.5467|26.844|131.4|SURVEY-INGV-A||||mb|5.3|--|Dodecanese Islands, Greece [Sea: Greece]
11916741|2016-12-23T23:39:22.570000|42.4788|18.5358|5.1|SURVEY-INGV||||ML|4.2|--|Costa Montenegro (MONTENEGRO)
12695491|2017-01-18T09:25:40.390000|42.545|13.2768|10.0|BULLETIN-INGV||||Mw|5.1|--|3 km NW Capitignano (AQ)
12697591|2017-01-18T10:14:09.900000|42.531|13.2838|9.6|BULLETIN-INGV||||Mw|5.5|--|2 km NW Capitignano (AQ)
12697641|2017-01-18T10:15:33.400000|42.5277|13.2852|8.8|BULLETIN-INGV||||ML|4.7|--|2 km W Capitignano (AQ)
12697681|2017-01-18T10:16:39.600000|42.5375|13.2677|8.2|BULLETIN-INGV||||ML|4.6|--|2 km NE Montereale (AQ)
12697991|2017-01-18T10:24:14.200000|42.5808|13.311|8.7|BULLETIN-INGV||||ML|4.0|--|5 km W Campotosto (AQ)
12698071|2017-01-18T10:25:23.730000|42.5033|13.277|9.4|BULLETIN-INGV||||Mw|5.4|--|3 km SW Capitignano (AQ)
12698591|2017-01-18T10:39:24.700000|42.5332|13.271|10.3|BULLETIN-INGV||||ML|4.1|--|2 km E Montereale (AQ)
12700101|2017-01-18T11:07:37.170000|42.6197|13.2557|10.7|BULLETIN-INGV||||Mw|4.1|--|3 km W Amatrice (RI)
12707401|2017-01-18T13:33:36.740000|42.4733|13.2747|9.5|BULLETIN-INGV||||Mw|5.0|--|2 km N Barete (AQ)
12712641|2017-01-18T15:16:10.420000|42.5998|13.2878|9.0|BULLETIN-INGV||||Mw|4.3|--|3 km S Amatrice (RI)
12723601|2017-01-18T19:32:31.890000|42.5808|13.2327|10.9|BULLETIN-INGV||||Mw|4.2|--|6 km N Montereale (AQ)
12978181|2017-01-25T18:50:53.770000|35.4182|26.3167|71.3|SURVEY-INGV-A||||mb|5.3|--|Crete, Greece [Sea: Greece]
13048761|2017-01-27T17:07:59.047000|40.8006|19.7534|15.4|SURVEY-INGV-A||||mb|4.6|--|Albania
13055601|2017-01-27T20:51:27.099000|35.7645|28.8501|9.8|SURVEY-INGV-A||||mb|4.8|--|Turkey [Sea]
13274891|2017-02-03T03:47:55.870000|42.9932|13.0203|7.1|BULLETIN-INGV||||Mw|4.0|--|1 km E Monte Cavallo (MC)
13276121|2017-02-03T04:10:05.320000|42.992|13.0173|7.1|BULLETIN-INGV||||Mw|4.2|--|1 km E Monte Cavallo (MC)
13375771|2017-02-06T03:51:41.749000|39.5218|26.1815|10.1|SURVEY-INGV-A||||mb|5.0|--|Turkey
13379501|2017-02-06T10:58:04.064000|39.4576|26.176|17.8|SURVEY-INGV-A||||mb|5.0|--|Turkey [Sea]
13388471|2017-02-07T02:24:06.778000|39.382|26.0947|19.5|SURVEY-INGV-A||||mb|5.0|--|Greece [Sea]
13890541|2017-02-28T22:02:00.540000|37.9483|20.1262|9.2|SURVEY-INGV||||ML|4.3|--|Mar Ionio Meridionale (MARE)
14014771|2017-03-06T20:12:07.350000|46.9247|8.9118|11.1|BULLETIN-INGV||||ML|4.4|--|Svizzera (SVIZZERA)
14134591|2017-03-13T01:31:56.234000|43.7985|16.864|10.1|SURVEY-INGV-A||||mb|4.1|--|Bosnia and Herz. [Land]
14371381|2017-03-24T04:24:31.566000|37.6506|23.8777|154.1|SURVEY-INGV-A||||mb|4.7|--|Southern Greece [Sea: Greece]
14609111|2017-04-05T15:43:31.051000|38.4038|21.8375|10.1|SURVEY-INGV-A||||mb|4.9|--|Greece
14662201|2017-04-08T13:53:04.031000|41.7542|19.9353|19.8|SURVEY-INGV-A||||mb|5.1|--|Albania
14798961|2017-04-15T01:34:48.000000|38.51|20.3|10.0|SURVEY-INGV-GEOFON||||ML|4.0|--|Costa Greca Ionica (GRECIA)
14818711|2017-04-15T23:55:23.850000|36.2197|18.8064|10.0|SURVEY-INGV-A||||mb|4.5|--|Mar Ionio Meridionale (MARE)
15023141|2017-04-27T21:16:58.780000|42.9572|13.0458|7.9|BULLETIN-INGV||||Mw|4.0|--|5 km NW Visso (MC)
15023211|2017-04-27T21:19:42.650000|42.952|13.0467|7.9|BULLETIN-INGV||||Mw|4.0|--|4 km NW Visso (MC)
15373581|2017-05-17T11:30:34.256000|35.9402|27.5845|16.8|SURVEY-INGV-A||||mb|5.2|--|Dodecanese Islands, Greece [Sea: Greece]
15493991|2017-05-24T10:30:59.320000|41.422832|20.155666|9.3|SURVEY-INGV-A||||ML|4.3|--|Albania
15844061|2017-06-12T12:28:39.074000|38.8424|26.3254|10.0|SURVEY-INGV-A||||Mwp|6.4|--|Greece [Sea]
16061481|2017-06-26T10:17:50.550000|38.1792|20.2565|4.2|SURVEY-INGV||||ML|4.0|--|Costa Greca Ionica (GRECIA)
16137461|2017-07-01T08:10:34.130000|46.438|7.1543|4.0|SURVEY-INGV||||ML|4.0|--|Svizzera (SVIZZERA)
16163421|2017-07-03T11:18:21.698000|41.1829|20.8557|10.1|SURVEY-INGV-A||||Mw|4.7|--|Macedonia [Land]
16341151|2017-07-15T20:30:18.410000|34.9506|25.429|10.0|SURVEY-INGV-A||||mb|5.2|--|Crete, Greece [Sea: Greece]
16399131|2017-07-20T22:31:11.881000|36.9088|27.4504|10.0|SURVEY-INGV-A||||Mwp|6.7|--|Turkey [Sea]
16415301|2017-07-22T02:13:08.050000|42.567|13.3255|13.3|BULLETIN-INGV||||Mw|4.0|--|4 km W Campotosto (AQ)
16560951|2017-07-31T21:29:13.940000|34.587|24.003|19.5|SURVEY-INGV||||mb|5.2|--|Crete, Greece [Sea: Greece]
16648591|2017-08-08T07:42:22.700000|36.8631|27.6262|10.4|SURVEY-INGV-A||||mb|5.0|--|Turkey [Sea]
16678061|2017-08-11T02:38:34.000000|39.2918|15.8505|229.8|BULLETIN-INGV||||Mw|4.3|--|Costa Calabra nord-occidentale (Cosenza)
16737601|2017-08-16T15:53:29.000000|36.571|24.62|102.2|SURVEY-INGV||||ML|4.9|--|Southern Greece [Sea: Greece]
16839561|2017-08-25T17:10:45.340000|35.5687|15.235|8.6|BULLETIN-INGV||||ML|4.0|--|Malta [Sea]
16921551|2017-09-01T16:48:33.421000|35.8365|28.0085|74.4|SURVEY-INGV-A||||mb|5.1|--|Greece [Sea]
17584041|2017-11-07T02:40:32.605000|36.1389|28.4656|70.5|SURVEY-INGV-A||||mb|5.1|--|Dodecanese Islands, Greece [Sea: Greece]
17671101|2017-11-19T12:37:44.700000|44.6603|10.0337|22.4|BULLETIN-INGV||||Mw|4.4|--|3 km SE Varano de' Melegari (PR)
17769831|2017-12-03T23:34:11.200000|42.6242|13.3252|7.6|BULLETIN-INGV||||Mw|4.0|--|3 km E Amatrice (RI)
17924881|2017-12-25T23:47:07.398000|38.7325|20.517|19.8|SURVEY-INGV-A||||mb|4.8|--|Costa Greca Ionica (GRECIA)
17979171|2018-01-04T10:46:12.496000|42.619|19.8865|10.1|SURVEY-INGV-A||||mb|5.2|--|Montenegro [Land]
18181591|2018-02-03T12:53:11.689000|43.3178|16.853|19.7|SURVEY-INGV-A||||mb|4.8|--|Costa Croata meridionale (CROAZIA)
18263671|2018-02-16T11:21:48.520000|39.7797|15.5733|293.6|BULLETIN-INGV||||ML|4.0|--|Costa Calabra nord-occidentale (Cosenza)
18300291|2018-02-21T23:44:56.137000|37.7402|20.4478|15.2|SURVEY-INGV-A||||mb|5.0|--|Costa Greca Ionica (GRECIA)
18379751|2018-03-07T20:15:15.400000|39.325|14.5012|379.0|BULLETIN-INGV||||ML|4.4|--|Tirreno Meridionale (MARE)
18387591|2018-03-08T16:42:37.871000|36.9352|10.2568|19.5|SURVEY-INGV-A||||mb|4.7|--|Costa Tunisina (TUNISIA)
18596591|2018-04-04T02:19:45.510000|43.0598|13.0312|7.8|BULLETIN-INGV||||Mw|4.0|--|2 km NW Pieve Torina (MC)
18656171|2018-04-08T14:37:33.200000|39.1102|19.9592|38.2|SURVEY-INGV||||ML|4.0|--|Costa Greca Ionica (GRECIA)
18673351|2018-04-10T03:11:30.760000|43.0687|13.0365|8.1|BULLETIN-INGV||||Mw|4.6|--|2 km SW Muccia (MC)
18703001|2018-04-10T15:56:19.867000|36.6346|26.2551|10.0|SURVEY-INGV-A||||mb|5.0|--|Dodecanese Islands, Greece [Sea: Greece]
18879251|2018-04-18T03:18:16.507000|34.3195|26.5869|19.5|SURVEY-INGV-A||||mb|4.1|--|Crete, Greece [Sea: Greece]
19004961|2018-04-25T09:48:41.280000|41.8785|14.8598|28.7|BULLETIN-INGV||||Mw|4.3|--|3 km SE Montecilfone (CB)
19837021|2018-06-25T05:14:47.269000|36.7348|21.4058|19.1|SURVEY-INGV-A||||Mw|5.3|--|Costa Occidentale Peloponneso (GRECIA)
19896181|2018-06-30T00:36:18.226000|36.7805|21.3838|13.3|SURVEY-INGV-A||||mb|4.3|--|Costa Occidentale Peloponneso (GRECIA)
